ORDER_ID,ORDER_LINE_ID,ORDER_DATE,CUSTOMER_ID,PRODUCT_ID,STORE_ID,QTY,UNIT_PRICE,DISCOUNT_PCT,PAYMENT_TYPE,ORDER_STATUS
O9141,1,2025-10-21,C1937,P1035,S023,7,19999,15,UPI,PENDING
O9142,4,2025-03-02,C0530,P1106,S001,8,19999,25,NETBANKING,COMPLETED
O9142,2,2024-08-19,C0387,P1120,S012,9,9999,10,NETBANKING,PENDING
O9143,4,2026-01-31,C0361,P1170,S012,8,2999,25,CARD,COMPLETED
O9144,1,2025-09-18,C0265,P1157,S001,5,99,10,NETBANKING,RETURNED
O9144,3,2024-09-27,C1476,P1082,S031,2,49,-5,CASH,COMPLETED
O9145,4,2024-06-09,C1081,P1175,S001,6,1499,0,CARD,PENDING
O9145,2,2024-07-03,C0958,P1164,S030,1,19999,-5,,COMPLETED
O9145,2,2026-10-06,C1752,P1167,S023,9,99,15,,CANCELLED
O9146,3,2024-11-25,C1318,P1073,S017,5,99,10,CARD,PENDING
O9146,5,2025-02-19,C0237,P1080,S014,3,9999,0,CARD,COMPLETED
O9147,4,2024-12-25,C1502,P1103,S026,1,499,5,UPI,CANCELLED
O9147,5,2026-03-14,C1179,P1187,S032,6,499,15,CRD,COMPLETED
O9147,4,2026-09-25,C1152,P1159,S019,3,899,0,CASH,PENDING
O9148,2,2025-08-14,C0001,P1099,S022,7,899,20,NETBANKING,RETURNED
O9148,3,2024-06-23,C0257,P1092,S021,10,49,10,CARD,RETURNED
O9148,3,2026-01-20,C1939,P1101,S011,3,199,0,NETBANKING,CANCELLED
O9149,5,2026-03-11,C0191,P1043,S010,1,9999,15,CRD,CANCELLED
O9149,2,2024-09-27,C0184,P1168,S016,9,99,20,NETBANKING,CANCELLED
O9149,3,2026-07-19,C0902,P1099,S050,8,1499,,NETBANKING,COMPLETED
O9149,4,2025-01-05,C1207,P1144,S045,7,199,10,CARD,RETURNED
O9149,4,2025-04-07,C1738,P1166,S043,1,99,10,,COMPLETED
O9150,4,2024-12-10,C1166,P1100,S032,2,19999,5,NETBANKING,RETURNED
O9151,5,2026-07-20,C0606,P1180,S002,3,99,,CASH,PENDING
O9152,3,2026-03-30,C0348,P1152,S011,7,9999,20,CASH,RETURNED
O9152,4,2024-01-30,C0415,P1105,S034,9,1499,5,CARD,RETURNED
O9153,4,2025-09-17,C0249,P1163,S010,7,99,0,CASH,CANCELLED
O9153,5,2025-11-23,C0023,P1154,S050,6,2999,5,CARD,CANCELLED
O9153,4,2026-04-06,C1736,P1040,S011,3,9999,5,NETBANKING,COMPLETED
O9153,4,2026-03-09,C0028,P1138,S017,8,19999,25,NETBANKING,CANCELLED
O9153,2,2025-10-18,C0912,P1092,S004,3,899,15,CARD,RETURNED
O9153,1,2026-10-31,C0928,P1127,S010,6,49,20,CARD,RETURNED
O9153,5,2024-07-21,C1524,P1196,S033,9,4999,20,NETBANKING,PENDING
O9154,5,2026-09-09,C0502,P1127,S048,5,9999,25,,RETURNED
O9155,1,2024-11-01,C1293,P1081,S026,9,1499,0,CARD,PENDING
O9156,3,2026-03-19,C1365,P1142,S034,8,499,25,CASH,RETURNED
O9156,2,2025-11-27,C1305,P1023,S048,6,499,20,CASH,RETURNED
O9156,3,2024-07-12,C0775,P1031,S006,1,49,10,UPI,CANCELLED
O9156,3,2025-03-30,C1275,P1042,S030,7,9999,15,UPI,CANCELLED
O9157,4,2025-09-20,C1000,P1004,S002,9,9999,-5,UPI,RETURNED
O9158,1,2026-01-11,C1283,P1052,S018,4,99,10,UPI,RETURNED
O9158,2,2024-06-05,C0216,P1200,S037,1,19999,25,UPI,COMPLETED
O9158,1,2026-11-14,C0714,P1139,S022,8,99,-5,CASH,COMPLETED
O9158,4,2024-10-18,C1368,P1148,S033,3,2999,,CASH,COMPLETED
O9159,2,2025-06-07,C1676,P1032,S032,10,9999,10,CASH,CANCELLED
O9159,2,2025-06-22,C0799,P1028,S021,2,99,25,CARD,RETURNED
O9159,3,2025-02-10,C0302,P1088,S002,4,899,20,NETBANKING,COMPLETED
O9159,2,2024-04-12,C0486,P1052,S010,4,49,0,CARD,RETURNED
O9159,1,2026-03-09,C1511,P1028,S009,1,199,15,UPI,COMPLETED
O9159,3,2024-11-26,C1721,P1159,S008,2,499,15,NETBANKING,RETURNED
O9159,1,2024-04-12,C0772,P1187,S005,2,2999,25,CRD,COMPLETED
O9160,5,2026-01-26,C0938,P1038,S042,2,9999,NA,CARD,COMPLETED
O9160,4,2025-05-27,C1304,P1101,S033,3,4999,20,NETBANKING,PENDING
O9160,2,2026-06-18,C1680,P1172,S042,9,49,15,CARD,CANCELLED
O9161,3,2026-01-05,C1100,P1174,S001,2,2999,5,CASH,PENDING
O9162,5,2024-02-10,C0452,P1097,S048,1,9999,15,CARD,CANCELLED
O9162,5,2026-08-18,C0734,P1132,S012,7,199,,,COMPLETED
O9163,3,2026-01-13,C0152,P1093,S021,6,99,25,UPI,COMPLETED
O9163,1,2025-03-04,C0358,P1180,S045,8,49,20,NETBANKING,PENDING
O9164,2,2025-01-06,C0557,P1081,S007,2,4999,,CASH,CANCELLED
O9165,4,2026-09-03,C1224,P1080,S019,7,1499,15,UPI,CANCELLED
O9165,2,2025-12-26,C1050,P1172,S005,1,9999,20,CASH,PENDING
O9165,3,2024-05-24,C1441,P1092,S021,3,49,15,UPI,COMPLETED
O9166,3,2026-11-26,C1913,P1039,S047,8,499,5,CARD,COMPLETED
O9167,4,2025-05-09,C0252,P1008,S013,9,899,25,CARD,PENDING
O9167,2,2025-06-13,C1400,P1199,S040,6,49,20,CRD,RETURNED
O9168,3,2026-06-22,C1196,P1033,S023,10,199,25,UPI,PENDING
O9168,4,2025-12-09,C1299,P1096,S047,2,99,10,,CANCELLED
O9168,3,2024-05-12,C0507,P1063,S037,9,19999,0,CARD,COMPLETED
O9168,5,2025-11-18,C0749,P1106,S018,10,899,20,CARD,PENDING
O9168,4,2026-03-13,C1524,P1198,S033,5,19999,20,NETBANKING,PENDING
O9168,1,2026-01-21,C0691,P1156,S010,1,499,25,CASH,CANCELLED
O9168,5,2025-05-06,C0010,P1102,S003,8,49,,NETBANKING,RETURNED
O9169,3,2026-06-04,C1495,P1103,S047,4,49,20,,CANCELLED
O9169,2,2025-11-22,C0768,P1014,S037,5,4999,10,CARD,PENDING
O9169,5,2026-03-14,C1095,P1170,S012,5,19999,10,CASH,COMPLETED
O9169,2,2026-08-07,C0862,P1078,S009,10,1499,0,123,PENDING
O9169,3,2024-12-31,C1492,P1040,S001,3,4999,10,NETBANKING,PENDING
O9170,2,2025-09-18,C0188,P1035,S032,8,49,0,CASH,PENDING
O9171,1,2024-02-19,C1128,P1074,S022,6,899,-5,CASH,RETURNED
O9172,5,2025-05-09,C1880,P1189,S015,9,99,0,CASH,PENDING
O9173,1,2026-07-22,C0446,P1063,S012,2,99,20,123,COMPLETED
O9173,4,2025-06-04,C0599,P1200,S046,4,2999,5,CASH,RETURNED
O9173,4,2026-03-10,C1822,P1138,S035,8,19999,15,CASH,RETURNED
O9173,5,2026-09-29,C1138,P1127,S041,7,99,,CASH,COMPLETED
O9174,5,2024-08-12,C0090,P1034,S028,5,2999,-5,NETBANKING,CANCELLED
O9174,5,2026-07-12,C0585,P1047,S020,7,2999,NA,CARD,PENDING
O9175,5,2025-08-13,C0589,P1193,S009,6,899,0,NETBANKING,COMPLETED
O9175,3,2025-06-13,C0272,P1027,S005,4,899,0,NETBANKING,RETURNED
O9176,5,2026-09-28,C1616,P1021,S002,4,19999,0,,RETURNED
O9176,4,2026-12-01,C0988,P1007,S032,8,2999,0,CASH,CANCELLED
O9176,3,2025-12-04,C0530,P1193,S048,7,1499,20,,RETURNED
O9176,2,2025-09-16,C0879,P1031,S020,9,9999,5,CASH,PENDING
O9177,5,2026-02-23,C1921,P1104,S005,7,2999,15,123,CANCELLED
O9177,1,2026-02-11,C0697,P1157,S010,2,4999,25,CASH,CANCELLED
O9178,1,2026-11-19,C0688,P1118,S008,4,99,10,UPI,PENDING
O9178,2,2025-06-04,C1139,P1160,S020,3,2999,0,UPI,CANCELLED
O9179,3,2026-07-27,C1737,P1021,S032,8,199,10,CARD,COMPLETED
O9179,2,2024-06-17,C1719,P1196,S031,3,99,20,CASH,RETURNED
O9180,3,2025-07-27,C0088,P1146,S017,1,9999,20,NETBANKING,PENDING
O9180,2,2024-07-30,C1595,P1016,S039,2,2999,0,NETBANKING,PENDING
O9180,2,2026-07-04,C0987,P1009,S049,1,199,15,UPI,RETURNED
O9181,1,2026-12-10,C0631,P1104,S047,4,4999,0,UPI,PENDING
O9181,3,2026-01-10,C0559,P1111,S019,8,1499,20,NETBANKING,COMPLETED
O9181,2,2025-10-18,C1046,P1031,S022,3,199,20,CARD,RETURNED
O9182,3,2026-11-28,C0595,P1200,S003,8,49,20,CASH,PENDING
O9183,2,2026-10-02,C0252,P1116,S049,9,4999,15,CASH,PENDING
O9183,4,2024-10-15,C1435,P1081,S024,9,1499,0,CASH,RETURNED
O9183,1,2024-11-29,C0045,P1191,S020,6,499,15,CASH,CANCELLED
O9183,5,2026-02-11,C0243,P1007,S008,1,499,20,NETBANKING,COMPLETED
O9183,5,2025-06-09,C1817,P1149,S029,4,899,25,CARD,COMPLETED
O9184,4,2025-11-22,C0010,P1058,S001,5,2999,10,NETBANKING,CANCELLED
O9184,3,2025-02-23,C0849,P1180,S024,6,199,5,CARD,PENDING
O9184,1,2024-03-07,C1642,P1162,S014,5,9999,20,,COMPLETED
O9184,2,2024-07-10,C0528,P1096,S028,9,4999,25,NETBANKING,COMPLETED
O9185,3,2024-09-16,C0860,P1088,S033,8,1499,,CARD,PENDING
O9186,2,2024-04-08,C0073,P1086,S047,8,1499,,CASH,COMPLETED
O9186,2,2026-01-13,C1442,P1176,S008,2,199,0,NETBANKING,COMPLETED
O9186,3,2025-10-13,C1918,P1128,S041,6,99,0,UPI,CANCELLED
O9187,5,2024-12-25,C1825,P1049,S022,9,499,25,UPI,RETURNED
O9187,2,2026-06-19,C1840,P1109,S017,5,199,,CRD,COMPLETED
O9188,2,2026-06-21,C0641,P1024,S015,4,19999,0,UPI,PENDING
O9188,2,2026-10-05,C0286,P1024,S049,7,499,0,UPI,COMPLETED
O9188,4,2025-01-13,C1669,P1068,S008,4,99,15,CARD,RETURNED
O9189,3,2024-12-01,C0458,P1026,S031,6,9999,10,UPI,CANCELLED
O9189,4,2024-09-05,C0892,P1110,S017,7,49,NA,CRD,CANCELLED
O9189,5,2024-06-22,C1896,P1198,S006,10,4999,15,UPI,RETURNED
O9189,4,2024-03-27,C0655,P1058,S036,4,99,,CASH,RETURNED
O9190,2,2025-06-04,C1255,P1111,S021,1,19999,20,UPI,RETURNED
O9190,1,2025-03-16,C1949,P1178,S040,9,49,10,UPI,CANCELLED
O9191,3,2026-06-15,C1560,P1085,S029,8,899,10,123,PENDING
O9192,2,2026-01-01,C1679,P1086,S047,4,19999,15,CARD,CANCELLED
O9193,3,2024-04-16,C1767,P1056,S007,9,899,15,CASH,PENDING
O9193,2,2024-02-19,C0989,P1110,S045,5,19999,20,CASH,PENDING
O9193,5,2026-03-28,C0700,P1074,S032,4,499,5,CARD,COMPLETED
O9193,3,2024-09-02,C1962,P1086,S050,2,499,0,UPI,CANCELLED
O9193,4,2024-11-01,C1133,P1066,S006,5,9999,15,CARD,CANCELLED
O9194,3,2026-03-25,C0525,P1011,S024,10,19999,NA,NETBANKING,PENDING
O9195,4,2026-05-08,C0064,P1101,S027,4,499,20,CASH,RETURNED
O9195,3,2026-10-20,C0228,P1146,S025,7,899,15,CARD,PENDING
O9195,3,2026-04-01,C1385,P1022,S011,3,49,10,UPI,COMPLETED
O9196,1,2025-05-26,C0435,P1166,S038,5,9999,10,CASH,COMPLETED
O9197,2,2026-09-14,C0839,P1133,S030,7,1499,0,123,COMPLETED
O9197,3,2024-02-14,C0409,P1105,S009,2,99,0,CASH,RETURNED
O9198,5,2025-07-11,C1586,P1161,S001,4,4999,20,NETBANKING,CANCELLED
O9199,3,2025-11-26,C1833,P1113,S010,4,9999,25,123,RETURNED
O9199,4,2026-08-08,C1346,P1089,S038,3,499,10,CRD,COMPLETED
O9200,3,2026-12-11,C0860,P1080,S049,1,2999,10,NETBANKING,CANCELLED
O9200,4,2026-04-27,C1058,P1115,S029,5,2999,25,,COMPLETED
O9201,5,2024-07-08,C0445,P1161,S001,8,9999,10,UPI,COMPLETED
O9201,4,2026-05-19,C0707,P1019,S049,5,4999,5,CARD,CANCELLED
O9202,4,2024-10-13,C0242,P1169,S033,10,2999,5,UPI,COMPLETED
O9202,4,2025-04-19,C0672,P1180,S020,5,1499,,NETBANKING,RETURNED
O9203,1,2026-03-30,C1447,P1161,S011,9,9999,5,CASH,COMPLETED
O9203,1,2024-12-25,C0199,P1021,S038,3,19999,25,CRD,RETURNED
O9204,1,2025-01-05,C1576,P1022,S015,10,4999,5,UPI,RETURNED
O9205,4,2026-11-18,C1186,P1092,S027,8,19999,15,CASH,RETURNED
O9205,1,2024-10-09,C0624,P1022,S013,2,49,20,UPI,CANCELLED
O9205,4,2024-11-23,C1754,P1053,S040,3,99,25,CARD,CANCELLED
O9205,5,2025-02-16,C1332,P1134,S020,9,199,10,CASH,PENDING
O9206,4,2026-04-10,C0514,P1158,S044,6,1499,25,NETBANKING,COMPLETED
O9206,3,2025-09-13,C1957,P1170,S026,3,499,25,UPI,RETURNED
O9207,4,2025-07-07,C1324,P1130,S001,9,19999,10,NETBANKING,CANCELLED
O9208,4,2026-08-19,C1543,P1031,S046,3,199,25,NETBANKING,PENDING
O9209,5,2025-10-21,C1847,P1007,S002,5,19999,25,123,CANCELLED
O9209,4,2025-08-24,C1505,P1177,S019,7,499,0,CASH,COMPLETED
O9210,1,2024-01-30,C1853,P1023,S033,9,1499,25,UPI,CANCELLED
O9210,1,2026-07-09,C0816,P1160,S033,3,99,25,CARD,COMPLETED
O9210,2,2025-07-28,C1875,P1163,S046,7,49,,UPI,COMPLETED
O9211,2,2025-12-12,C0686,P1021,S028,8,19999,0,CARD,CANCELLED
O9211,4,2026-06-14,C1791,P1093,S039,7,499,0,UPI,RETURNED
O9211,2,2025-02-04,C0207,P1067,S018,6,499,0,CASH,COMPLETED
O9212,4,2024-01-08,C1349,P1152,S024,7,499,10,CARD,RETURNED
O9212,2,2024-11-07,C0145,P1097,S045,10,499,25,CARD,COMPLETED
O9213,5,2025-08-18,C0112,P1162,S048,2,4999,20,CARD,PENDING
O9213,5,2024-09-19,C0147,P1062,S017,7,19999,15,CARD,PENDING
O9213,3,2025-02-22,C1988,P1041,S038,1,19999,,CARD,CANCELLED
O9213,3,2024-01-13,C1307,P1176,S027,10,19999,10,CARD,CANCELLED
O9213,1,2026-06-03,C1331,P1132,S010,1,9999,10,CASH,PENDING
O9213,5,2026-03-15,C0715,P1186,S031,5,2999,0,CARD,COMPLETED
O9214,2,2026-08-11,C0695,P1130,S036,8,499,10,CASH,PENDING
O9214,5,2024-10-08,C0264,P1135,S029,5,99,NA,CARD,CANCELLED
O9214,2,2025-03-20,C1771,P1070,S005,7,4999,5,NETBANKING,RETURNED
O9215,3,2024-12-30,C1150,P1190,S031,8,2999,15,CARD,CANCELLED
O9215,4,2026-04-28,C1969,P1151,S027,1,49,20,NETBANKING,CANCELLED
O9215,4,2025-05-06,C0742,P1167,S021,3,4999,10,CARD,CANCELLED
O9216,2,2024-08-03,C0635,P1029,S031,10,899,20,CASH,CANCELLED
O9217,2,2025-01-22,C1288,P1200,S005,8,1499,20,NETBANKING,RETURNED
O9218,2,2024-10-30,C0611,P1145,S042,5,9999,NA,CARD,RETURNED
O9218,1,2026-06-03,C1897,P1166,S019,3,9999,,NETBANKING,CANCELLED
O9218,3,2025-02-26,C0716,P1057,S005,7,4999,5,CARD,PENDING
O9218,5,2025-07-08,C0461,P1183,S042,10,4999,5,NETBANKING,CANCELLED
O9218,5,2026-05-23,C0264,P1007,S003,6,1499,25,UPI,RETURNED
O9218,1,2024-02-22,C1903,P1054,S028,5,899,20,UPI,CANCELLED
O9218,4,2026-11-10,C0104,P1067,S045,9,899,5,CASH,CANCELLED
O9218,1,2025-05-23,C0390,P1086,S042,6,2999,0,CASH,CANCELLED
O9218,4,2025-10-21,C0236,P1055,S033,9,899,NA,CARD,COMPLETED
O9219,5,2024-03-27,C0226,P1110,S006,9,1499,10,NETBANKING,RETURNED
O9219,5,2026-06-15,C1634,P1025,S003,5,49,0,UPI,RETURNED
O9219,1,2024-08-02,C0805,P1088,S017,10,4999,5,CASH,RETURNED
O9219,2,2026-03-06,C0099,P1117,S026,4,499,20,CARD,CANCELLED
O9219,1,2026-02-22,C0042,P1016,S005,4,2999,20,NETBANKING,COMPLETED
O9219,1,2026-02-01,C1785,P1146,S040,9,4999,20,CASH,RETURNED
O9220,5,2026-06-14,C1198,P1047,S047,9,99,15,NETBANKING,COMPLETED
O9220,1,2025-05-25,C1043,P1190,S050,4,49,20,NETBANKING,PENDING
O9220,2,2026-11-21,C1536,P1152,S030,4,99,25,NETBANKING,PENDING
O9220,4,2024-01-15,C1878,P1103,S014,1,9999,,CARD,COMPLETED
O9220,2,2024-03-17,C1887,P1152,S014,9,1499,25,CASH,PENDING
O9220,1,2026-04-28,C1927,P1002,S045,7,199,20,,RETURNED
O9221,1,2025-05-13,C0970,P1154,S036,1,4999,0,CASH,PENDING
O9221,2,2026-05-17,C0939,P1134,S011,1,499,15,CARD,RETURNED
O9221,3,2025-05-04,C1524,P1092,S032,2,19999,25,,PENDING
O9221,1,2024-04-11,C1214,P1039,S046,8,9999,25,UPI,CANCELLED
O9222,3,2024-06-06,C1090,P1104,S030,8,4999,10,CARD,COMPLETED
O9223,1,2026-11-26,C0977,P1138,S007,5,899,,NETBANKING,PENDING
O9223,2,2024-12-25,C1476,P1008,S045,9,49,5,CARD,PENDING
O9224,4,2024-04-15,C0749,P1176,S028,10,2999,20,CARD,RETURNED
O9224,1,2026-01-30,C1036,P1076,S040,1,49,10,UPI,PENDING
O9224,1,2024-09-06,C1581,P1127,S033,6,19999,20,123,PENDING
O9224,3,2026-11-05,C1813,P1110,S039,10,4999,15,UPI,CANCELLED
O9224,1,2024-11-29,C1788,P1155,S029,9,899,NA,CASH,RETURNED
O9225,5,2025-04-05,C0749,P1143,S023,1,99,10,UPI,PENDING
O9225,5,2026-06-22,C1749,P1151,S050,2,19999,0,NETBANKING,COMPLETED
O9225,4,2025-01-06,C0787,P1183,S043,10,1499,,CARD,CANCELLED
O9225,1,2024-01-17,C1599,P1108,S013,10,9999,5,NETBANKING,RETURNED
O9225,1,2024-08-09,C0437,P1127,S039,7,2999,10,CARD,PENDING
O9226,2,2026-04-22,C0670,P1147,S032,4,4999,0,CARD,PENDING
O9226,4,2024-07-22,C0733,P1025,S031,3,199,10,CARD,RETURNED
O9226,3,2026-07-19,C0722,P1110,S016,2,899,5,CARD,COMPLETED
O9226,4,2025-08-22,C1664,P1145,S007,4,199,10,NETBANKING,RETURNED
O9226,3,2024-02-16,C1060,P1128,S016,9,899,25,CASH,PENDING
O9226,1,2026-09-22,C0564,P1006,S046,1,1499,25,NETBANKING,CANCELLED
O9227,4,2026-05-31,C1554,P1022,S022,2,49,10,CARD,PENDING
O9228,3,2025-06-17,C0898,P1043,S013,1,49,10,NETBANKING,CANCELLED
O9228,2,2025-09-08,C0407,P1136,S043,6,4999,0,CASH,COMPLETED
O9228,5,2025-08-19,C1471,P1061,S031,1,199,0,CARD,COMPLETED
O9228,3,2026-12-24,C1042,P1053,S025,10,49,10,,RETURNED
O9228,1,2026-11-11,C1067,P1058,S043,3,4999,,CARD,PENDING
O9228,1,2024-08-02,C0425,P1182,S005,4,99,5,123,PENDING
O9229,3,2025-07-19,C1269,P1113,S019,3,499,10,CASH,CANCELLED
O9230,4,2026-02-17,C0352,P1085,S001,10,4999,5,CARD,RETURNED
O9230,1,2025-08-05,C0125,P1019,S004,5,4999,10,CARD,COMPLETED
O9230,3,2026-08-29,C1646,P1004,S017,8,9999,25,UPI,RETURNED
O9231,1,2025-05-22,C1340,P1180,S044,4,19999,25,NETBANKING,CANCELLED
O9232,5,2024-11-27,C1609,P1118,S026,5,2999,NA,UPI,COMPLETED
O9232,3,2026-12-31,C1542,P1035,S049,4,9999,25,NETBANKING,CANCELLED
O9233,1,2024-10-04,C1708,P1195,S018,6,99,10,CASH,COMPLETED
O9234,3,2026-01-10,C0193,P1066,S044,6,499,20,CARD,COMPLETED
O9235,4,2024-05-23,C0747,P1188,S024,6,499,25,CARD,COMPLETED
O9235,4,2025-11-23,C0532,P1176,S001,10,99,15,CASH,COMPLETED
O9235,1,2026-02-20,C1024,P1021,S048,6,499,10,,PENDING
O9236,2,2025-04-02,C1351,P1182,S046,5,9999,5,CASH,PENDING
O9237,5,2025-06-03,C0769,P1178,S034,5,1499,5,,CANCELLED
O9238,3,2025-06-14,C0034,P1071,S029,1,19999,25,,COMPLETED
O9238,3,2025-10-05,C1766,P1013,S018,6,899,25,CARD,RETURNED
O9239,1,2026-09-08,C1429,P1167,S044,2,199,5,CASH,RETURNED
O9240,2,2024-12-31,C0301,P1195,S017,6,499,0,UPI,PENDING
O9240,4,2024-06-04,C1046,P1072,S037,3,1499,15,CARD,CANCELLED
O9241,5,2024-10-26,C1951,P1071,S026,5,9999,5,CARD,PENDING
O9241,1,2025-05-18,C0694,P1081,S025,8,49,,CARD,PENDING
O9242,5,2026-12-24,C1331,P1034,S016,6,19999,25,NETBANKING,CANCELLED
O9242,2,2026-04-13,C0762,P1176,S025,2,199,0,UPI,RETURNED
O9243,5,2025-07-31,C0245,P1172,S017,1,9999,20,CASH,COMPLETED
O9243,2,2024-03-17,C0568,P1030,S008,5,49,0,CARD,CANCELLED
O9243,1,2025-10-27,C1176,P1006,S048,10,1499,15,CASH,CANCELLED
O9243,1,2025-06-09,C1478,P1061,S012,9,19999,15,CRD,CANCELLED
O9244,5,2024-11-10,C1982,P1050,S039,9,49,10,UPI,RETURNED
O9244,5,2025-11-06,C0654,P1191,S005,8,4999,25,CARD,RETURNED
O9244,2,2026-05-14,C0308,P1163,S035,3,1499,20,,COMPLETED
O9245,2,2026-10-20,C0351,P1131,S040,1,9999,0,CASH,PENDING
O9246,2,2024-01-14,C1005,P1195,S018,9,2999,0,,PENDING
O9246,5,2025-01-29,C1923,P1043,S006,7,19999,NA,UPI,RETURNED
O9246,2,2026-08-11,C0464,P1165,S009,6,2999,10,UPI,COMPLETED
O9246,5,2025-01-08,C1002,P1193,S010,6,4999,5,CARD,CANCELLED
O9246,3,2025-01-02,C1741,P1119,S047,4,199,10,UPI,RETURNED
O9247,5,2025-12-15,C0035,P1190,S029,10,99,,CARD,RETURNED
O9248,5,2024-08-11,C0952,P1191,S022,7,1499,20,UPI,COMPLETED
O9249,5,2026-01-13,C1877,P1175,S041,6,899,0,NETBANKING,COMPLETED
O9250,1,2024-02-15,C0390,P1058,S012,9,4999,25,UPI,CANCELLED
O9250,4,2024-12-11,C0141,P1025,S025,1,899,5,UPI,PENDING
O9251,3,2024-01-31,C1371,P1015,S049,5,499,0,CARD,PENDING
O9251,2,2024-01-16,C0399,P1036,S027,10,99,20,CARD,PENDING
O9251,2,2024-11-17,C0130,P1176,S045,5,499,25,,PENDING
O9252,4,2026-11-25,C0305,P1041,S038,5,499,5,UPI,PENDING
O9253,5,2025-09-12,C1679,P1151,S035,8,899,10,NETBANKING,CANCELLED
O9254,4,2024-08-28,C0008,P1144,S041,8,99,10,CASH,COMPLETED
O9254,2,2025-11-17,C0440,P1042,S029,9,9999,0,UPI,CANCELLED
O9254,1,2026-12-27,C0572,P1113,S004,2,9999,0,NETBANKING,PENDING
O9254,1,2025-08-06,C0514,P1032,S010,10,1499,20,NETBANKING,RETURNED
O9255,5,2024-07-29,C1015,P1175,S011,3,99,,NETBANKING,RETURNED
O9256,1,2026-05-19,C1171,P1012,S027,9,499,,UPI,RETURNED
O9257,4,2026-11-26,C0055,P1169,S013,8,1499,0,CASH,COMPLETED
O9258,4,2024-12-04,C1725,P1018,S029,10,1499,25,NETBANKING,CANCELLED
O9258,2,2026-08-27,C0802,P1125,S045,2,99,0,,COMPLETED
O9258,1,2024-11-29,C1591,P1161,S013,8,199,20,CARD,CANCELLED
O9259,2,2025-03-13,C0931,P1188,S029,3,4999,10,NETBANKING,RETURNED
O9260,3,2026-06-09,C0337,P1007,S007,3,1499,0,NETBANKING,COMPLETED
O9261,3,2026-10-12,C0477,P1055,S042,4,9999,5,CASH,COMPLETED
O9262,3,2024-04-20,C0626,P1030,S032,8,1499,,CARD,PENDING
O9262,2,2025-02-08,C1739,P1147,S003,10,499,10,CRD,RETURNED
O9262,3,2025-11-20,C0864,P1174,S016,4,899,15,CARD,CANCELLED
O9262,1,2025-10-29,C0059,P1046,S020,3,2999,-5,UPI,PENDING
O9262,1,2025-07-02,C1505,P1028,S037,6,49,25,CASH,PENDING
O9262,2,2026-08-15,C0985,P1068,S031,10,9999,5,,CANCELLED
O9263,3,2026-11-01,C1801,P1066,S026,8,9999,15,CARD,CANCELLED
O9263,1,2025-05-08,C1736,P1138,S046,6,2999,25,CARD,COMPLETED
O9263,5,2024-10-28,C0833,P1125,S006,5,499,10,CARD,PENDING
O9264,1,2024-03-09,C0996,P1166,S039,9,49,25,CARD,RETURNED
O9264,3,2024-06-20,C1514,P1170,S015,1,49,0,CRD,RETURNED
O9265,4,2025-06-01,C1163,P1082,S025,9,1499,,,CANCELLED
O9265,3,2024-05-18,C0395,P1098,S020,7,4999,10,NETBANKING,PENDING
O9266,2,2026-12-03,C1897,P1061,S033,6,499,,NETBANKING,CANCELLED
O9266,3,2025-10-26,C0053,P1111,S046,2,49,20,NETBANKING,COMPLETED
O9266,4,2026-09-16,C0048,P1012,S001,3,4999,5,CASH,CANCELLED
O9266,5,2024-12-23,C1109,P1131,S009,9,1499,10,NETBANKING,PENDING
O9267,5,2026-10-26,C0714,P1128,S041,7,2999,0,UPI,COMPLETED
O9267,4,2024-02-07,C1413,P1166,S042,4,4999,-5,CARD,COMPLETED
O9268,4,2025-06-08,C0643,P1097,S036,3,99,5,123,COMPLETED
O9269,3,2025-11-01,C1546,P1100,S016,5,1499,25,UPI,CANCELLED
O9269,4,2026-05-25,C0647,P1129,S036,6,199,10,UPI,PENDING
O9269,4,2024-10-06,C0797,P1082,S022,10,499,10,CASH,COMPLETED
O9270,3,2024-10-30,C1899,P1110,S028,6,499,25,CASH,CANCELLED
O9270,3,2025-09-23,C0321,P1080,S038,10,9999,25,CARD,COMPLETED
O9270,3,2026-03-31,C0468,P1084,S019,9,199,5,UPI,PENDING
O9271,5,2026-08-29,C0269,P1127,S033,6,9999,15,CASH,COMPLETED
O9271,4,2024-12-28,C1803,P1087,S006,2,499,,UPI,CANCELLED
O9272,4,2025-04-15,C1874,P1022,S002,2,4999,20,CASH,COMPLETED
O9273,1,2025-07-13,C1541,P1054,S003,8,2999,10,UPI,COMPLETED
O9273,2,2024-11-30,C0645,P1199,S031,1,9999,5,CARD,COMPLETED
O9273,5,2026-11-03,C1085,P1162,S002,5,9999,10,,CANCELLED
O9274,1,2026-08-11,C1291,P1035,S042,2,99,0,CASH,PENDING
O9274,4,2025-07-25,C1563,P1030,S031,5,2999,15,NETBANKING,COMPLETED
O9274,1,2026-09-06,C1428,P1046,S012,9,99,NA,UPI,COMPLETED
O9274,2,2025-10-10,C0381,P1166,S018,7,49,-5,,PENDING
O9274,1,2025-02-23,C0276,P1064,S026,2,499,25,CARD,CANCELLED
O9274,5,2026-03-25,C0634,P1177,S031,1,499,5,NETBANKING,COMPLETED
O9274,1,2024-12-28,C1478,P1101,S046,6,4999,,,RETURNED
O9274,5,2026-09-08,C0334,P1154,S008,5,4999,15,UPI,RETURNED
