STORE_ID,STORE_NAME,REGION,CITY,STATE,COUNTRY,OPEN_DATE,STATUS
S0461,,,Pune,WB,India,2025-02-27,OPEN
S0462,Store_462,CENTRAL,,KA,India,2021-06-24,
,Store_463,CENTRAL,Mumbai,,India,2021-11-27,OPEN
S0464,Store_464,NORTH,,WB,India,,CLOSED
S0465,Store_465,,,TS,India,2023-04-26,RENOVATION
S0466,,CENTRAL,Delhi,KL,India,2025-03-26,
S0467,,,Hyderabad,MP,India,2025-07-16,CLOSED
,Store_468,NORTH,Hyderabad,KA,India,2024-09-15,
S0469,,WEST,Chennai,,India,2023-01-21,CLOSED
S0470,Store_470,,Pune,TN,India,2025-04-15,
S0471,Store_471,SOUTH,,WB,,2022-12-07,CLOSED
S0472,Store_472,SOUTH,Indore,WB,,,OPEN
S0473,Store_473,NORTH,,DL,India,,OPEN
S0474,Store_474,WEST,Jaipur,MH,India,,
,Store_475,CENTRAL,Mumbai,RJ,,2024-04-17,RENOVATION
S0476,Store_476,SOUTH,Hyderabad,,India,,RENOVATION
,Store_477,CENTRAL,Pune,KA,India,2022-06-14,
,Store_478,EAST,,KA,India,2022-02-16,OPEN
,Store_479,CENTRAL,,WB,India,2025-12-10,OPEN
S0480,Store_480,SOUTH,Indore,DL,,2023-09-11,
S0481,Store_481,EAST,,RJ,India,,RENOVATION
S0482,Store_482,,,MP,India,2023-10-19,OPEN
S0483,Store_483,EAST,Jaipur,TS,India,,
,Store_484,SOUTH,Bengaluru,TN,India,2024-04-02,
S0485,,,Bengaluru,MH,India,2021-05-26,RENOVATION
,Store_486,,Hyderabad,DL,India,2021-07-04,OPEN
S0487,Store_487,WEST,Delhi,,India,,RENOVATION
S0488,Store_488,CENTRAL,,TN,,2024-04-22,RENOVATION
,Store_489,,Bengaluru,RJ,India,2024-03-22,RENOVATION
S0490,Store_490,,Pune,RJ,India,2021-10-05,
S0491,Store_491,,Mumbai,KA,India,2023-12-03,
S0492,,,Mumbai,TS,India,2023-07-11,RENOVATION
S0493,,EAST,,MH,India,2024-09-04,RENOVATION
S0494,Store_494,SOUTH,,DL,India,,RENOVATION
,Store_495,WEST,Bengaluru,MP,India,2023-05-30,
S0496,Store_496,,Hyderabad,TN,India,2024-08-28,
S0497,Store_497,NORTH,,,India,2023-07-22,OPEN
S0498,,WEST,Hyderabad,,India,2021-12-20,OPEN
S0499,,EAST,,MH,India,2023-07-11,RENOVATION
S0500,Store_500,,Kochi,,India,2025-12-28,OPEN
S0501,,NORTH,Pune,TN,,2024-03-16,CLOSED
S0502,Store_502,CENTRAL,,,India,2025-08-23,OPEN
S0503,Store_503,,Jaipur,WB,India,2023-10-18,
S0504,,SOUTH,Jaipur,TN,,2024-01-05,RENOVATION
S0505,Store_505,CENTRAL,,MH,,2024-08-11,OPEN
S0506,Store_506,NORTH,Bengaluru,MP,,,OPEN
S0507,Store_507,SOUTH,Mumbai,,,2022-07-21,CLOSED
S0508,Store_508,CENTRAL,Kolkata,MH,,2025-09-14,
,Store_509,,Bengaluru,MP,India,2022-11-28,RENOVATION
,Store_510,SOUTH,Kochi,,India,2024-07-29,RENOVATION
S0511,Store_511,,Indore,TS,India,,RENOVATION
S0512,Store_512,,Jaipur,,India,2024-09-28,CLOSED
,,SOUTH,Indore,KL,India,2021-11-19,OPEN
S0514,Store_514,CENTRAL,,RJ,,2023-05-21,CLOSED
S0515,Store_515,CENTRAL,Indore,RJ,India,,
S0516,Store_516,WEST,Delhi,,India,,CLOSED
S0517,Store_517,CENTRAL,,TS,,2024-09-28,CLOSED
S0518,Store_518,,Jaipur,MH,,2024-01-30,RENOVATION
S0519,,NORTH,Indore,TN,,2025-05-03,OPEN
S0520,,NORTH,Mumbai,TN,,2021-11-19,RENOVATION
S0521,,,Delhi,MH,India,2021-06-04,CLOSED
S0522,Store_522,,,WB,India,2022-09-27,OPEN
S0523,,NORTH,Bengaluru,MP,India,2021-12-02,
S0524,,EAST,Mumbai,RJ,India,,OPEN
S0525,Store_525,WEST,Kochi,WB,India,,
S0526,,CENTRAL,,KA,India,2022-08-18,OPEN
S0527,Store_527,,Bengaluru,MP,India,,OPEN
S0528,,,Delhi,WB,India,2024-09-03,CLOSED
S0529,,,Pune,KL,India,2023-02-06,OPEN
S0530,,NORTH,Indore,KL,India,2021-11-08,
,Store_531,WEST,Pune,WB,,2022-02-19,RENOVATION
S0532,Store_532,EAST,Jaipur,DL,India,,
,Store_533,CENTRAL,Bengaluru,,India,2022-10-06,CLOSED
S0534,Store_534,,Bengaluru,WB,India,2023-09-28,
S0535,Store_535,SOUTH,Chennai,MH,,2024-03-11,
S0536,Store_536,SOUTH,Hyderabad,,,2024-03-08,OPEN
S0537,Store_537,NORTH,Bengaluru,RJ,,2023-07-01,
,Store_538,NORTH,Chennai,MH,India,,CLOSED
S0539,Store_539,WEST,,TS,India,,RENOVATION
S0540,,EAST,Kolkata,,India,2023-10-21,RENOVATION
,Store_541,,Kochi,KA,India,2024-04-21,CLOSED
S0542,Store_542,SOUTH,Hyderabad,,,2023-01-03,CLOSED
S0543,,SOUTH,Mumbai,,India,2021-05-18,RENOVATION
S0544,,,Jaipur,TS,India,2024-12-23,CLOSED
,,EAST,Jaipur,MP,India,2025-07-27,CLOSED
S0546,Store_546,NORTH,,WB,India,2022-03-17,
S0547,,NORTH,Indore,MP,India,2025-01-27,
S0548,Store_548,,Pune,MH,India,,RENOVATION
S0549,,CENTRAL,Kochi,RJ,India,,OPEN
,,NORTH,Jaipur,TN,India,2021-11-20,CLOSED
,Store_551,,Hyderabad,TS,India,2024-06-29,OPEN
,Store_552,EAST,Mumbai,RJ,,2021-12-01,RENOVATION
S0553,Store_553,SOUTH,Pune,,India,2022-05-18,
S0554,Store_554,SOUTH,,MP,,2025-12-03,RENOVATION
S0555,Store_555,CENTRAL,,WB,India,2024-11-08,
S0556,Store_556,WEST,,RJ,India,2021-07-31,
,Store_557,,Bengaluru,MP,India,2022-07-28,CLOSED
S0558,Store_558,NORTH,,DL,,2025-02-25,OPEN
S0559,,NORTH,Bengaluru,KL,India,,RENOVATION
S0560,,EAST,,WB,India,2024-08-03,CLOSED
S0561,Store_561,SOUTH,Kochi,KL,,,CLOSED
S0562,Store_562,,Chennai,,India,2022-01-17,CLOSED
S0563,Store_563,WEST,Indore,TS,,2023-05-11,
S0564,Store_564,,,KL,India,2024-03-30,RENOVATION
S0565,Store_565,EAST,Delhi,,India,,OPEN
S0566,Store_566,SOUTH,,KA,India,,RENOVATION
S0567,,EAST,Chennai,,India,2025-08-27,OPEN
S0568,Store_568,SOUTH,,,India,2023-05-23,CLOSED
S0569,,EAST,Chennai,TS,India,,OPEN
S0570,,CENTRAL,Delhi,WB,,2022-01-31,CLOSED
S0571,Store_571,,Bengaluru,TN,,2024-04-04,RENOVATION
S0572,,EAST,Pune,RJ,,2024-02-28,CLOSED
S0573,Store_573,SOUTH,Kolkata,KA,,2024-07-30,
S0574,Store_574,,Bengaluru,RJ,,2022-04-17,CLOSED
S0575,,SOUTH,Chennai,TS,,2023-02-20,RENOVATION
,Store_576,,Bengaluru,DL,India,2021-06-04,OPEN
S0577,Store_577,EAST,,,India,2023-08-18,CLOSED
,Store_578,,Kolkata,TS,India,2025-01-21,OPEN
S0579,Store_579,CENTRAL,Delhi,MH,,2024-10-09,
S0580,Store_580,,Indore,RJ,India,,OPEN
S0581,Store_581,CENTRAL,Hyderabad,,India,2023-05-03,
S0582,Store_582,,Kochi,DL,India,,CLOSED
S0583,,NORTH,,MP,India,2024-04-06,RENOVATION
S0584,Store_584,,Hyderabad,WB,India,2021-08-28,
S0585,,NORTH,Kochi,MP,,2023-06-23,OPEN
,Store_586,EAST,,MP,India,2023-11-05,RENOVATION
,Store_587,NORTH,Indore,,India,2024-10-12,OPEN
S0588,Store_588,NORTH,,,India,2023-06-12,OPEN
S0589,Store_589,CENTRAL,Mumbai,WB,,,CLOSED
S0590,,EAST,Kolkata,MP,,2023-07-17,RENOVATION
,,CENTRAL,Hyderabad,RJ,India,2024-06-23,OPEN
S0592,,CENTRAL,Kolkata,RJ,,2022-08-24,OPEN
S0593,,WEST,Mumbai,KL,India,2022-10-22,
S0594,Store_594,,Pune,MP,,2023-07-28,CLOSED
S0595,Store_595,NORTH,Mumbai,DL,India,,
S0596,,NORTH,Pune,KL,India,2024-06-17,
S0597,,WEST,Delhi,RJ,India,,OPEN
S0598,Store_598,CENTRAL,,TN,India,,OPEN
S0599,,EAST,Kochi,TN,,2021-09-16,CLOSED
S0600,Store_600,NORTH,Pune,,India,,CLOSED
S0601,Store_601,,Hyderabad,TN,India,,CLOSED
S0602,Store_602,WEST,Kochi,,,2021-05-17,RENOVATION
S0603,Store_603,,,MP,India,2025-01-10,OPEN
S0604,,NORTH,Pune,TS,India,2022-08-02,
,Store_605,WEST,,TN,India,2023-05-22,RENOVATION
S0606,Store_606,WEST,Chennai,RJ,,,OPEN
S0607,,NORTH,,RJ,India,2024-11-28,CLOSED
S0608,Store_608,EAST,Indore,,,2021-06-16,RENOVATION
,Store_609,EAST,,RJ,India,2025-06-18,OPEN
S0610,Store_610,EAST,,MH,India,,OPEN
S0611,Store_611,SOUTH,,KA,,2025-07-03,CLOSED
S0612,Store_612,CENTRAL,Pune,,India,,RENOVATION
S0613,Store_613,CENTRAL,Hyderabad,KL,,,OPEN
S0614,,SOUTH,,MH,India,2023-02-17,OPEN
S0615,,SOUTH,,DL,India,2025-05-19,CLOSED
,Store_616,CENTRAL,,KL,India,2023-08-17,RENOVATION
S0617,Store_617,CENTRAL,Jaipur,,,2022-09-12,OPEN
S0618,,EAST,Indore,MH,India,2024-02-22,
S0619,Store_619,NORTH,Indore,DL,India,,
S0620,Store_620,,Hyderabad,TN,India,,CLOSED
S0621,Store_621,WEST,Hyderabad,,India,,CLOSED
S0622,,NORTH,Chennai,RJ,,2023-09-15,CLOSED
,Store_623,CENTRAL,,WB,India,2024-01-16,RENOVATION
S0624,,WEST,Kochi,,India,2025-10-27,RENOVATION
,Store_625,EAST,Jaipur,WB,,2025-05-14,CLOSED
S0626,,,Jaipur,WB,India,2022-09-26,CLOSED
,Store_627,CENTRAL,Indore,,India,2023-01-06,CLOSED
S0628,,CENTRAL,Delhi,MH,India,2023-07-21,
S0629,,WEST,,WB,India,2021-03-27,RENOVATION
S0630,Store_630,,Kochi,KA,India,2022-10-12,
S0631,,WEST,Indore,KL,India,,CLOSED
,Store_632,WEST,Delhi,,India,2021-10-10,OPEN
S0633,,SOUTH,Pune,KA,India,,CLOSED
S0634,Store_634,NORTH,,TS,,2023-12-22,OPEN
S0635,Store_635,EAST,,MP,,2025-09-29,OPEN
,Store_636,SOUTH,Mumbai,DL,,2021-08-16,CLOSED
S0637,Store_637,CENTRAL,Pune,,India,2024-01-25,
S0638,Store_638,SOUTH,Chennai,RJ,,2024-01-09,
,Store_639,WEST,Kolkata,,India,2022-04-04,RENOVATION
S0640,Store_640,EAST,,KL,India,,RENOVATION
S0641,Store_641,EAST,,WB,,2023-06-10,OPEN
S0642,Store_642,,Indore,KA,India,2025-05-01,
,Store_643,CENTRAL,Hyderabad,MP,,2024-10-18,RENOVATION
,Store_644,NORTH,Hyderabad,RJ,India,2024-03-06,
S0645,Store_645,,Bengaluru,WB,India,,OPEN
,Store_646,EAST,,DL,India,2025-03-05,CLOSED
S0647,Store_647,NORTH,,KL,India,,CLOSED
S0648,,WEST,,TN,India,2024-05-28,CLOSED
,Store_649,NORTH,Jaipur,MP,,2023-05-04,RENOVATION
S0650,Store_650,SOUTH,Pune,TN,India,,
,Store_651,NORTH,Bengaluru,,India,2025-01-23,CLOSED
S0652,Store_652,EAST,Chennai,TS,India,,
,Store_653,SOUTH,,DL,India,2025-02-07,OPEN
S0654,Store_654,CENTRAL,Pune,RJ,India,,
,Store_655,EAST,Indore,TN,India,2022-02-25,
S0656,Store_656,,Kolkata,WB,India,,CLOSED
S0657,Store_657,NORTH,Jaipur,DL,India,,
S0658,Store_658,WEST,,MH,India,,CLOSED
,,WEST,Hyderabad,WB,India,2024-11-22,CLOSED
S0660,Store_660,CENTRAL,,,India,2021-02-08,OPEN
S0661,Store_661,,,TS,India,2023-02-08,CLOSED
,Store_662,WEST,Kolkata,,India,2025-10-27,RENOVATION
S0663,Store_663,EAST,,MP,,2023-06-04,RENOVATION
S0664,,SOUTH,Delhi,DL,,2026-01-06,CLOSED
S0665,,CENTRAL,Jaipur,RJ,India,2023-11-01,
S0666,Store_666,EAST,,MP,India,,OPEN
S0667,Store_667,WEST,Mumbai,DL,India,,
S0668,,WEST,,TS,India,2024-07-05,OPEN
S0669,Store_669,CENTRAL,,DL,India,,CLOSED
,Store_670,CENTRAL,Kochi,TS,,2022-12-13,OPEN
,Store_671,WEST,Kolkata,TS,India,,CLOSED
S0672,Store_672,SOUTH,Pune,,India,,CLOSED
S0673,,EAST,,MP,India,2026-01-19,CLOSED
,Store_674,SOUTH,Jaipur,DL,India,,RENOVATION
S0675,Store_675,,Jaipur,MP,India,,RENOVATION
S0676,Store_676,NORTH,Indore,TS,,,OPEN
,Store_677,WEST,Jaipur,,India,2021-10-31,OPEN
,Store_678,CENTRAL,Delhi,RJ,,2026-01-19,CLOSED
,Store_679,CENTRAL,,MP,India,2023-07-11,CLOSED
,Store_680,NORTH,Bengaluru,,India,2025-04-06,RENOVATION
S0681,Store_681,,Bengaluru,,India,2023-09-22,CLOSED
S0682,Store_682,SOUTH,Kochi,,,2024-11-10,CLOSED
S0683,Store_683,EAST,Indore,,India,,RENOVATION
,Store_684,EAST,Pune,MH,,2022-06-26,RENOVATION
S0685,Store_685,,,KL,India,2022-06-17,CLOSED
,Store_686,EAST,Chennai,KL,India,2022-07-02,
,Store_687,SOUTH,Kochi,,India,2025-04-04,OPEN
S0688,Store_688,NORTH,Bengaluru,RJ,,,OPEN
S0689,Store_689,NORTH,,MP,India,2021-11-29,
S0690,Store_690,,Kolkata,WB,India,2021-11-30,
S0691,Store_691,,Delhi,MH,India,2022-07-11,
S0692,Store_692,CENTRAL,Jaipur,,,2021-02-15,RENOVATION
,,WEST,Jaipur,TS,India,2025-03-17,CLOSED
S0694,Store_694,WEST,Hyderabad,,,2024-01-20,OPEN
S0695,,WEST,,RJ,India,2023-12-17,CLOSED
S0696,Store_696,EAST,Hyderabad,TS,,2022-04-26,
,Store_697,SOUTH,Delhi,KA,India,,RENOVATION
S0698,Store_698,SOUTH,,,India,2022-12-29,RENOVATION
S0699,Store_699,,,WB,India,2022-04-21,CLOSED
S0700,Store_700,CENTRAL,,TS,,2021-04-01,RENOVATION
S0701,Store_701,,Indore,,India,2023-11-27,OPEN
,Store_702,SOUTH,Bengaluru,RJ,India,,RENOVATION
S0703,Store_703,NORTH,Hyderabad,,India,,RENOVATION
S0704,Store_704,,,RJ,India,2025-03-11,OPEN
S0705,Store_705,EAST,Bengaluru,RJ,India,,
S0706,Store_706,CENTRAL,Indore,KL,,2024-08-17,
S0707,Store_707,CENTRAL,Kochi,TS,,,OPEN
S0708,,,Indore,KL,India,2022-11-19,CLOSED
S0709,Store_709,CENTRAL,,KA,,2024-09-21,CLOSED
S0710,Store_710,,Jaipur,TS,India,2026-01-08,
S0711,Store_711,,Hyderabad,,India,2022-05-16,RENOVATION
S0712,Store_712,,Jaipur,DL,India,2023-06-19,
S0713,Store_713,SOUTH,,,India,2024-01-04,RENOVATION
S0714,Store_714,CENTRAL,Indore,MH,,,RENOVATION
S0715,Store_715,,,KL,India,2025-06-07,OPEN
S0716,Store_716,,,MP,India,2021-03-21,RENOVATION
S0717,Store_717,,Chennai,,India,2022-03-05,RENOVATION
S0718,Store_718,,,TS,India,2023-07-20,RENOVATION
S0719,Store_719,,,RJ,India,2021-07-30,RENOVATION
S0720,Store_720,CENTRAL,,,India,2025-06-18,CLOSED
S0721,Store_721,,Jaipur,MP,India,,RENOVATION
S0722,Store_722,EAST,,MH,India,,RENOVATION
,,NORTH,Pune,MH,India,2024-08-19,CLOSED
S0724,Store_724,CENTRAL,Kolkata,,,2024-11-23,OPEN
S0725,Store_725,,,TN,India,2022-02-06,RENOVATION
S0726,Store_726,EAST,Indore,,India,,CLOSED
S0727,Store_727,EAST,Indore,,India,2023-05-03,
S0728,Store_728,WEST,,RJ,India,,CLOSED
S0729,Store_729,,Indore,DL,,2024-02-05,RENOVATION
,Store_730,EAST,Bengaluru,WB,,2024-03-20,CLOSED
S0731,,,Indore,KA,India,2022-08-17,RENOVATION
S0732,Store_732,NORTH,Pune,,,2021-12-12,OPEN
,Store_733,,Hyderabad,TN,India,2022-02-11,OPEN
S0734,Store_734,CENTRAL,Bengaluru,,,2021-12-01,RENOVATION
S0735,Store_735,NORTH,,,India,2025-05-26,OPEN
S0736,,,Jaipur,TS,India,2025-09-20,OPEN
S0737,Store_737,,Bengaluru,RJ,India,,OPEN
S0738,,WEST,Hyderabad,DL,India,2025-12-25,
S0739,,CENTRAL,Kochi,RJ,India,,CLOSED
S0740,Store_740,NORTH,Jaipur,,India,,RENOVATION
S0741,Store_741,WEST,,WB,India,,RENOVATION
S0742,Store_742,NORTH,,MH,India,,OPEN
S0743,Store_743,EAST,Mumbai,RJ,,2022-10-11,
S0744,Store_744,NORTH,,,India,2022-02-21,OPEN
S0745,,EAST,,KL,India,2025-03-04,RENOVATION
S0746,,SOUTH,Pune,MP,India,,RENOVATION
S0747,Store_747,WEST,Chennai,,,2021-12-12,OPEN
S0748,,WEST,Chennai,MH,India,,CLOSED
S0749,,EAST,Chennai,MP,,2022-01-08,CLOSED
,Store_750,WEST,Kochi,MP,,2025-10-10,CLOSED
,Store_751,NORTH,,KL,India,2025-09-05,OPEN
,,NORTH,Kochi,MP,India,2023-05-07,CLOSED
S0753,Store_753,WEST,Chennai,MH,,,OPEN
S0754,Store_754,CENTRAL,,TN,,2025-04-03,RENOVATION
S0755,,,Kolkata,TN,India,2023-03-04,RENOVATION
S0756,Store_756,,Indore,TN,India,2023-11-18,
S0757,,EAST,,TN,India,2021-05-25,RENOVATION
S0758,Store_758,CENTRAL,Pune,,,2022-02-25,RENOVATION
S0759,,EAST,Jaipur,DL,India,2023-12-31,
,Store_760,EAST,Hyderabad,MH,India,,CLOSED
S0761,Store_761,,Hyderabad,MP,India,2021-04-28,
,Store_762,NORTH,Bengaluru,,India,2021-03-02,RENOVATION
S0763,Store_763,,Mumbai,MH,,2022-03-16,RENOVATION
S0764,Store_764,NORTH,,KL,India,,CLOSED
S0765,Store_765,,Mumbai,KL,India,,OPEN
S0766,Store_766,,,MH,India,2022-11-25,RENOVATION
S0767,,,Jaipur,MH,India,2023-10-21,CLOSED
S0768,Store_768,WEST,,TS,India,,RENOVATION
S0769,Store_769,CENTRAL,Chennai,,India,,OPEN
,,SOUTH,Jaipur,MP,India,2022-08-01,OPEN
S0771,,EAST,Hyderabad,WB,India,,CLOSED
S0772,Store_772,,,KL,India,2025-08-29,OPEN
,Store_773,EAST,,TS,India,2022-03-02,OPEN
S0774,,CENTRAL,Hyderabad,,India,2022-10-13,RENOVATION
,Store_775,SOUTH,Mumbai,,India,2021-02-16,CLOSED
S0776,Store_776,EAST,Jaipur,TN,,,CLOSED
S0777,,CENTRAL,Pune,TS,,2021-10-26,CLOSED
,Store_778,SOUTH,Kolkata,TS,India,,CLOSED
,Store_779,WEST,Delhi,KA,India,,OPEN
S0780,Store_780,,Chennai,TS,India,2023-07-01,
S0781,Store_781,NORTH,Kochi,,,2021-10-24,RENOVATION
S0782,Store_782,,Pune,WB,,2024-07-17,RENOVATION
,Store_783,SOUTH,,MH,India,2024-07-20,OPEN
,Store_784,CENTRAL,Chennai,MP,India,2025-12-09,
,Store_785,CENTRAL,,RJ,India,2024-08-19,RENOVATION
S0786,Store_786,,,DL,India,2023-10-19,CLOSED
,Store_787,SOUTH,Indore,KA,,2022-05-07,RENOVATION
S0788,Store_788,WEST,,RJ,India,2024-07-27,
,Store_789,,Bengaluru,MP,India,2023-02-22,OPEN
S0790,,NORTH,,TS,India,2025-06-25,RENOVATION
S0791,Store_791,CENTRAL,Mumbai,,India,,OPEN
,Store_792,EAST,Hyderabad,,India,2021-03-17,CLOSED
S0793,Store_793,,,MP,India,2026-02-01,CLOSED
S0794,Store_794,EAST,Pune,WB,,,CLOSED
,,NORTH,Jaipur,WB,India,2024-09-11,OPEN
S0796,Store_796,,Mumbai,,India,2022-07-07,CLOSED
S0797,Store_797,CENTRAL,Delhi,KA,India,,
S0798,Store_798,WEST,Delhi,,,2024-10-21,OPEN
,Store_799,NORTH,Hyderabad,,India,2025-06-28,OPEN
,Store_800,WEST,Indore,MP,India,,CLOSED
S0801,Store_801,WEST,Hyderabad,,,2024-09-27,RENOVATION
S0802,Store_802,,,TN,India,2024-09-29,OPEN
,Store_803,,Indore,KL,India,2022-01-19,OPEN
S0804,Store_804,EAST,Indore,,India,2023-06-13,
S0805,,WEST,Kochi,TS,,2024-04-18,CLOSED
S0806,Store_806,EAST,,WB,India,,RENOVATION
S0807,,SOUTH,Indore,DL,,2025-05-11,RENOVATION
S0808,Store_808,CENTRAL,Mumbai,,India,,RENOVATION
,Store_809,,Chennai,KA,India,2025-11-09,OPEN
S0810,,WEST,Indore,RJ,,2023-05-15,OPEN
S0811,Store_811,SOUTH,Pune,RJ,,2025-11-12,
S0812,,SOUTH,Delhi,MP,India,2022-05-21,
,Store_813,SOUTH,Jaipur,MP,,2024-11-16,CLOSED
S0814,Store_814,WEST,,,India,2025-03-05,RENOVATION
S0815,Store_815,NORTH,Bengaluru,,India,2023-03-30,
,,NORTH,Pune,MP,India,2022-10-11,CLOSED
S0817,Store_817,CENTRAL,,KL,,2024-08-11,RENOVATION
S0818,Store_818,WEST,Bengaluru,RJ,India,,
S0819,Store_819,,,KL,India,2025-06-02,CLOSED
S0820,Store_820,NORTH,,TN,India,,CLOSED
S0821,,CENTRAL,Hyderabad,KL,,2025-11-24,OPEN
S0822,,SOUTH,,MP,India,2022-10-25,OPEN
S0823,Store_823,EAST,Jaipur,KA,,2022-07-24,
,Store_824,,Chennai,KA,India,2021-12-23,RENOVATION
S0825,Store_825,,Indore,MP,India,,OPEN
,Store_826,SOUTH,Pune,TS,India,,RENOVATION
S0827,Store_827,CENTRAL,Hyderabad,MH,India,,
S0828,,NORTH,Pune,MH,India,2023-12-04,
S0829,,,Hyderabad,RJ,India,2021-02-09,OPEN
S0830,,WEST,Kolkata,KL,India,2023-04-22,
S0831,Store_831,EAST,Kochi,MP,,2025-06-07,
,Store_832,WEST,Indore,,India,2023-04-24,CLOSED
S0833,Store_833,,,MP,India,2024-02-23,OPEN
S0834,,EAST,Kochi,,India,2023-12-13,CLOSED
S0835,Store_835,SOUTH,Indore,TN,India,,
S0836,Store_836,EAST,,WB,,2021-04-22,CLOSED
,,CENTRAL,Jaipur,TN,India,2023-01-05,CLOSED
S0838,Store_838,,Delhi,,India,2024-05-06,OPEN
,Store_839,CENTRAL,,DL,India,2024-06-24,RENOVATION
S0840,Store_840,,Delhi,RJ,,2023-01-06,CLOSED
S0841,Store_841,NORTH,Hyderabad,WB,,,CLOSED
S0842,,NORTH,Kolkata,TN,,2024-06-05,OPEN
S0843,,NORTH,,MH,India,2023-11-30,RENOVATION
S0844,Store_844,CENTRAL,,MH,India,,RENOVATION
S0845,Store_845,SOUTH,Indore,MH,,,OPEN
,Store_846,CENTRAL,Mumbai,KA,,2023-02-05,RENOVATION
S0847,Store_847,NORTH,Mumbai,WB,India,,
,Store_848,WEST,Kochi,MH,,2023-11-02,CLOSED
S0849,Store_849,WEST,Indore,,India,,RENOVATION
S0850,Store_850,EAST,Jaipur,WB,,,RENOVATION
S0851,Store_851,,Mumbai,MP,India,,RENOVATION
S0852,Store_852,CENTRAL,Jaipur,,India,,CLOSED
,Store_853,SOUTH,Pune,,India,2022-08-22,OPEN
S0854,Store_854,,Bengaluru,KL,India,,OPEN
,Store_855,EAST,Kolkata,MH,,2021-03-21,CLOSED
S0856,Store_856,CENTRAL,Hyderabad,,India,2025-07-26,
S0857,Store_857,CENTRAL,Delhi,,India,,OPEN
,Store_858,EAST,Pune,,India,2021-09-27,OPEN
S0859,Store_859,EAST,Hyderabad,TS,India,,
S0860,Store_860,EAST,,,India,2025-06-03,CLOSED
S0861,Store_861,WEST,,,India,2025-08-01,CLOSED
S0862,Store_862,NORTH,,DL,India,2021-04-01,
,Store_863,EAST,Jaipur,MP,,2022-08-26,CLOSED
,Store_864,,Kolkata,KL,India,2023-06-05,CLOSED
S0865,Store_865,,Chennai,TN,India,2024-03-19,
,Store_866,,Chennai,MP,India,2024-11-29,OPEN
S0867,Store_867,CENTRAL,Indore,RJ,India,,
S0868,Store_868,,Delhi,MH,India,2021-07-11,
S0869,,,Bengaluru,TN,India,2023-06-07,OPEN
,Store_870,NORTH,Pune,,India,2021-05-09,CLOSED
S0871,,SOUTH,Bengaluru,MH,,2021-03-05,RENOVATION
S0872,Store_872,,Kochi,MH,,2023-08-02,OPEN
,Store_873,WEST,,KL,India,2021-06-29,RENOVATION
S0874,,CENTRAL,Hyderabad,RJ,India,2025-04-11,
S0875,Store_875,NORTH,,,India,2025-02-05,OPEN
S0876,Store_876,NORTH,,MP,,2023-05-16,CLOSED
S0877,,EAST,Indore,WB,India,,OPEN
S0878,Store_878,,Hyderabad,MH,India,2021-08-06,
S0879,Store_879,EAST,Pune,,India,2022-12-09,
S0880,,CENTRAL,Chennai,TS,India,2025-08-26,
S0881,Store_881,CENTRAL,Delhi,,,2024-09-08,CLOSED
S0882,Store_882,EAST,Chennai,KL,,2023-07-22,
S0883,Store_883,,Kolkata,KA,India,,RENOVATION
S0884,,WEST,Indore,KL,India,2022-12-01,
,,WEST,Indore,KA,India,2024-08-25,OPEN
,Store_886,SOUTH,Indore,KA,India,,OPEN
S0887,,CENTRAL,Bengaluru,DL,India,,CLOSED
S0888,Store_888,,Indore,MH,,2025-01-17,OPEN
S0889,Store_889,,Indore,WB,India,,RENOVATION
S0890,Store_890,SOUTH,,KA,India,,OPEN
S0891,Store_891,,,MH,India,2026-01-15,OPEN
S0892,Store_892,NORTH,,WB,India,2022-01-19,
,Store_893,NORTH,Indore,MH,India,2024-06-04,
,Store_894,EAST,,RJ,India,2025-07-24,OPEN
S0895,Store_895,NORTH,Jaipur,,,2021-03-25,CLOSED
,Store_896,EAST,Pune,MP,India,2025-03-12,
S0897,,NORTH,Kochi,WB,India,2025-03-06,
S0898,Store_898,WEST,,,India,2023-12-20,OPEN
S0899,,EAST,Kolkata,RJ,India,,OPEN
S0900,,EAST,Bengaluru,MH,India,,CLOSED
S0901,Store_901,CENTRAL,Pune,KL,India,,
S0902,Store_902,SOUTH,Kolkata,,India,2023-09-24,
,Store_903,NORTH,Pune,MH,,2023-10-13,RENOVATION
S0904,Store_904,WEST,,DL,India,,RENOVATION
S0905,Store_905,,Hyderabad,,India,2022-12-13,OPEN
S0906,,SOUTH,Hyderabad,MP,India,2024-11-26,
S0907,Store_907,,,MP,India,2021-12-11,CLOSED
S0908,Store_908,SOUTH,Hyderabad,,India,2023-11-04,
S0909,,CENTRAL,Kochi,MH,India,2021-12-16,
S0910,Store_910,CENTRAL,Kochi,RJ,India,,
S0911,Store_911,CENTRAL,,MP,India,2025-06-26,
S0912,Store_912,WEST,,MH,,2021-04-29,RENOVATION
S0913,Store_913,SOUTH,Jaipur,,India,,OPEN
S0914,,SOUTH,Chennai,KA,India,2023-10-06,
S0915,Store_915,EAST,Indore,,India,2025-03-04,
S0916,,SOUTH,Kolkata,WB,India,2024-04-18,
S0917,Store_917,,,MH,India,2024-01-15,RENOVATION
S0918,Store_918,NORTH,Indore,,India,2024-07-21,
S0919,Store_919,EAST,Delhi,KA,India,,
,,EAST,Hyderabad,DL,India,2021-10-21,CLOSED
