PRODUCT_ID,PRODUCT_NAME,CATEGORY,SUBCATEGORY,BRAND,UNIT_PRICE,STATUS,UPDATED_AT
P1204,Fruits_Product_176,Groceries,Fruits,HP,,INACTIVE,2025-12-18 11:40:32.286983
P1050,Chairs_Product_188,Furniture,Chairs,HP,47402.85,ACTIVE,2025-11-06 19:01:41.286983
P1023,Tables_Product_172,Furniture,Tables,SoundMax,14903.64,BAD_STATUS,2025-01-16 18:14:41.286983
P1194,Beds_Product_151,Furniture,Beds,Logi,27102.66,ACTIVE,2024-06-10 09:48:40.286983
P1180,Mobiles_Product_43,Electronics,Mobiles,HP,34528.18,ACTIVE,2023-03-26 21:08:23.286983
P1143,Chairs_Product_87,Furniture,Chairs,Puma,43649.56,INACTIVE,2024-07-26 15:35:53.286983
P1204,Chairs_Product_120,Furniture,Chairs,Zen,5312.04,ACTIVE,2023-07-04 23:58:07.286983
P1251,Chairs_Product_4,Furniture,Chairs,Logi,31305.52,INACTIVE,2023-10-07 01:16:31.286983
P1039,Beds_Product_184,Furniture,Beds,SoundMax,32403.74,INACTIVE,2023-10-25 02:01:19.286983
P1468,Mens_Product_27,Clothing,Mens,SoundMax,,BAD_STATUS,2026-02-01 18:35:57.286983
P1094,Computers_Product_161,Electronics,Computers,Ikea,30417.28,ACTIVE,2023-04-02 05:56:43.286983
P1133,Womens_Product_90,Clothing,Womens,Logi,12201.1,INACTIVE,2025-01-17 01:08:40.286983
P1039,Mens_Product_98,Clothing,Mens,Ikea,23078.78,INACTIVE,2023-10-16 09:18:55.286983
P1001,Mobiles_Product_173,Electronics,Mobiles,Ikea,47099.82,INACTIVE,2025-12-09 14:11:09.286983
P1220,Beds_Product_70,Furniture,Beds,SoundMax,38259.66,ACTIVE,2025-08-22 18:57:39.286983
P1026,Mens_Product_162,Clothing,Mens,Logi,23508.87,INACTIVE,2023-12-06 05:48:26.286983
P1158,Mens_Product_129,Clothing,Mens,Logi,6978.09,ACTIVE,2024-03-17 13:35:18.286983
P1018,Beds_Product_81,Furniture,Beds,Puma,20191.66,ACTIVE,2025-08-03 03:33:01.286983
P1137,Mobiles_Product_4,Electronics,Mobiles,Puma,18970.47,ACTIVE,2024-10-17 21:22:45.286983
P1238,Mobiles_Product_22,Electronics,Mobiles,Nike,45517.09,INACTIVE,2024-11-25 02:11:28.286983
P1285,,Electronics,Computers,Ikea,10183.95,ACTIVE,2024-02-02 14:14:45.286983
P1259,Essentials_Product_10,Groceries,Essentials,Levi,6363.31,INACTIVE,2023-10-25 01:06:37.286983
P1271,Chairs_Product_90,Furniture,Chairs,Logi,1190.71,INACTIVE,2023-10-01 14:47:04.286983
P1427,Accessories_Product_109,Electronics,Accessories,Ikea,38890.61,ACTIVE,2025-03-01 13:16:58.286983
P1395,Beds_Product_136,Furniture,Beds,Nike,6817.11,ACTIVE,2025-01-23 06:58:06.286983
P1121,Mobiles_Product_178,Electronics,Mobiles,SoundMax,,INACTIVE,2026-01-05 14:57:06.286983
P1461,Essentials_Product_143,Groceries,Essentials,Puma,,ACTIVE,2024-07-04 18:13:01.286983
P1139,Computers_Product_47,Electronics,Computers,Zen,7799.83,INACTIVE,2024-05-27 10:18:12.286983
P1300,Chairs_Product_47,Furniture,Chairs,Dell,3138.28,ACTIVE,2026-01-19 02:37:53.286983
P1373,Footwear_Product_183,Clothing,Footwear,Levi,8421.12,ACTIVE,2024-07-20 10:01:28.286983
P1480,Beverages_Product_137,Groceries,Beverages,Zen,7390.04,ACTIVE,2024-02-19 10:50:52.286983
P1332,Chairs_Product_130,Furniture,Chairs,Puma,1400.05,INACTIVE,2024-10-27 21:17:32.286983
P1022,Essentials_Product_104,Groceries,Essentials,Ikea,46833.04,ACTIVE,2024-12-25 18:59:08.286983
P1465,Computers_Product_4,Electronics,Computers,SoundMax,48871.42,ACTIVE,2023-06-02 17:46:02.286983
P1487,Accessories_Product_133,Electronics,Accessories,Zen,23208.35,ACTIVE,2024-02-08 03:02:10.286983
P1417,Footwear_Product_95,Clothing,Footwear,Dell,32119.3,INACTIVE,2024-07-02 09:15:26.286983
P1112,Computers_Product_77,Electronics,Computers,HP,16363.96,INACTIVE,2024-09-03 03:09:24.286983
P1063,Beverages_Product_65,Groceries,Beverages,Ikea,24000.75,ACTIVE,2025-07-21 19:33:15.286983
P1338,Tables_Product_77,Furniture,Tables,Ikea,32164.14,ACTIVE,2023-12-15 03:33:57.286983
P1430,Beverages_Product_159,Groceries,Beverages,Dell,7273.29,ACTIVE,2023-02-19 03:11:42.286983
P1176,Footwear_Product_193,Clothing,Footwear,Zen,25976.82,INACTIVE,2023-06-24 04:12:45.286983
P1050,Chairs_Product_8,Furniture,Chairs,Zen,4559.11,ACTIVE,2024-03-10 09:32:44.286983
P1010,Beverages_Product_131,Groceries,Beverages,Nike,3751.25,INACTIVE,2025-01-15 06:42:53.286983
P1455,Mobiles_Product_140,Electronics,Mobiles,Nike,27810.61,ACTIVE,2023-12-16 05:19:07.286983
P1297,Beverages_Product_183,Groceries,Beverages,Logi,25444.47,INACTIVE,2025-11-14 02:54:28.286983
P1320,Computers_Product_108,Electronics,Computers,Zen,13248.85,INACTIVE,2024-07-17 20:42:12.286983
P1235,Computers_Product_45,Electronics,Computers,Levi,9983.85,ACTIVE,2023-04-14 15:37:07.286983
P1306,Womens_Product_84,Clothing,Womens,HP,31748.35,ACTIVE,2025-03-14 13:57:52.286983
P1007,Womens_Product_152,Clothing,Womens,Puma,26144.06,BAD_STATUS,2025-02-09 01:10:31.286983
P1492,Computers_Product_8,Electronics,Computers,Levi,22329.34,INACTIVE,2023-08-18 09:39:56.286983
P1006,Womens_Product_125,Clothing,Womens,Nike,35126.96,ACTIVE,2023-06-10 10:12:50.286983
P1269,Mens_Product_121,Clothing,Mens,HP,34213.49,ACTIVE,2024-01-06 00:51:13.286983
P1327,Womens_Product_143,Clothing,Womens,Logi,17372.69,INACTIVE,2024-10-26 22:06:41.286983
P1438,Computers_Product_155,Electronics,Computers,SoundMax,4807.32,ACTIVE,2024-04-10 20:54:40.286983
P1005,Fruits_Product_158,Groceries,Fruits,HP,9816.72,INACTIVE,2024-09-26 20:44:25.286983
P1387,Womens_Product_164,Clothing,Womens,HP,10544.45,ACTIVE,2024-08-28 12:32:22.286983
P1450,Computers_Product_21,Electronics,Computers,Levi,,INACTIVE,2025-09-22 12:06:39.286983
P1097,Chairs_Product_162,Furniture,Chairs,SoundMax,22398.69,BAD_STATUS,2024-09-26 11:20:44.286983
P1113,Beds_Product_37,Furniture,Beds,Ikea,20801.99,ACTIVE,2023-06-28 10:34:55.286983
P1457,Mobiles_Product_183,Electronics,Mobiles,Zen,19763.18,ACTIVE,2024-10-09 02:28:48.286983
P1344,Tables_Product_173,Furniture,Tables,Nike,49072.26,ACTIVE,2025-08-30 19:37:41.286983
P1231,Tables_Product_35,Furniture,Tables,Zen,40322.74,ACTIVE,2025-11-25 20:04:09.286983
P1322,Accessories_Product_171,Electronics,Accessories,Ikea,20463.53,ACTIVE,2025-02-16 10:43:32.286983
P1268,Mobiles_Product_60,Electronics,Mobiles,Nike,14991.69,ACTIVE,2023-08-24 06:20:32.286983
P1442,Tables_Product_39,Furniture,Tables,Ikea,11963.84,INACTIVE,2023-08-08 02:19:09.286983
P1458,Footwear_Product_193,Clothing,Footwear,SoundMax,45907.46,ACTIVE,2025-03-13 17:02:08.286983
P1072,Accessories_Product_156,Electronics,Accessories,Logi,1859.22,ACTIVE,2025-09-25 11:47:43.286983
P1279,Computers_Product_16,Electronics,Computers,Puma,6465.07,ACTIVE,2023-12-04 00:22:25.286983
P1469,Accessories_Product_142,Electronics,Accessories,Zen,12948.75,INACTIVE,2025-06-15 21:43:14.286983
P1106,Beds_Product_23,Furniture,Beds,Logi,8127.32,ACTIVE,2025-06-08 00:15:48.286983
P1432,Tables_Product_180,Furniture,Tables,Dell,22293.37,ACTIVE,2023-10-19 23:27:55.286983
P1416,Essentials_Product_11,Groceries,Essentials,Levi,41482.55,INACTIVE,2023-04-27 12:02:05.286983
P1090,Mobiles_Product_91,Electronics,Mobiles,Dell,14294.54,INACTIVE,2025-05-09 15:21:10.286983
P1486,Womens_Product_17,Clothing,Womens,Levi,16591.43,INACTIVE,2025-05-14 16:22:47.286983
P1089,Beds_Product_14,Furniture,Beds,Ikea,,INACTIVE,2024-07-24 16:23:21.286983
P1263,Fruits_Product_196,Groceries,Fruits,Zen,28290.5,ACTIVE,2023-10-13 11:24:04.286983
P1114,Essentials_Product_171,Groceries,Essentials,Levi,5713.6,INACTIVE,2024-10-29 15:57:00.286983
P1133,Essentials_Product_183,Groceries,Essentials,Logi,26025.66,INACTIVE,2024-10-25 23:37:37.286983
P1075,Mens_Product_17,Clothing,Mens,Logi,11120.3,ACTIVE,2025-02-25 18:38:14.286983
P1174,Womens_Product_165,Clothing,Womens,Puma,27345.12,ACTIVE,2024-01-12 20:32:44.286983
P1068,Fruits_Product_112,Groceries,Fruits,Puma,21536.61,ACTIVE,2025-09-09 18:18:57.286983
P1068,Fruits_Product_176,Groceries,Fruits,Logi,16543.57,ACTIVE,2024-08-22 22:58:35.286983
P1276,Footwear_Product_15,Clothing,Footwear,HP,23741.44,ACTIVE,2024-02-20 12:45:21.286983
P1120,Footwear_Product_171,Clothing,Footwear,Levi,45289.27,ACTIVE,2023-03-13 11:40:03.286983
P1049,Beverages_Product_35,Groceries,Beverages,Puma,44699.76,ACTIVE,2024-11-28 23:04:06.286983
P1120,Computers_Product_197,Electronics,Computers,SoundMax,34464.93,ACTIVE,2025-12-10 09:44:43.286983
P1464,Beverages_Product_155,Groceries,Beverages,Nike,209.49,INACTIVE,2023-10-13 08:21:56.286983
P1267,Tables_Product_179,Furniture,Tables,Ikea,27579.09,ACTIVE,2025-11-20 05:49:59.286983
P1259,Womens_Product_56,Clothing,Womens,Levi,37942.89,INACTIVE,2023-03-05 09:12:44.286983
P1455,Mobiles_Product_185,Electronics,Mobiles,Puma,15376.78,INACTIVE,2024-11-10 00:36:25.286983
P1132,Beds_Product_141,Furniture,Beds,Logi,376.7,ACTIVE,2024-05-31 06:36:43.286983
P1095,Footwear_Product_78,Clothing,Footwear,Puma,24660.32,INACTIVE,2023-02-12 06:27:32.286983
P1089,Footwear_Product_41,Clothing,Footwear,HP,36947.08,INACTIVE,2023-06-08 14:16:39.286983
P1194,Computers_Product_175,Electronics,Computers,Zen,31339.8,ACTIVE,2024-06-21 01:43:23.286983
P1118,Footwear_Product_121,Clothing,Footwear,Levi,22794.13,ACTIVE,2024-10-23 10:25:03.286983
P1319,Tables_Product_84,Furniture,Tables,Nike,46787.92,INACTIVE,2026-01-06 11:31:31.286983
P1326,Mobiles_Product_73,Electronics,Mobiles,Ikea,37781.18,ACTIVE,2025-01-08 23:30:09.286983
P1335,Footwear_Product_147,Clothing,Footwear,Logi,29989.67,ACTIVE,2026-01-30 23:01:04.286983
P1476,Chairs_Product_181,Furniture,Chairs,Ikea,20971.91,INACTIVE,2024-05-08 18:16:00.286983
P1101,Accessories_Product_155,Electronics,Accessories,HP,,ACTIVE,2024-09-04 17:53:55.286983
P1122,Chairs_Product_113,Furniture,Chairs,SoundMax,49969.3,INACTIVE,2025-11-20 06:49:43.286983
P1221,Accessories_Product_99,Electronics,Accessories,Logi,20546.97,ACTIVE,2023-10-20 14:54:24.286983
P1062,Fruits_Product_72,Groceries,Fruits,HP,44821.05,ACTIVE,2023-07-29 05:02:12.286983
P1216,Mobiles_Product_163,Electronics,Mobiles,SoundMax,4889.09,INACTIVE,2025-03-25 03:45:27.286983
P1258,Beverages_Product_64,Groceries,Beverages,Nike,49930.13,INACTIVE,2023-12-25 01:32:07.286983
P1130,Footwear_Product_194,Clothing,Footwear,Nike,49854.29,INACTIVE,2025-03-27 05:42:25.286983
P1023,Computers_Product_122,Electronics,Computers,Nike,8648.31,ACTIVE,2023-12-28 00:53:04.286983
P1056,,Furniture,Chairs,Levi,16712.24,INACTIVE,2025-11-03 02:47:55.286983
P1430,Computers_Product_82,Electronics,Computers,SoundMax,12378.98,INACTIVE,2024-10-24 06:55:32.286983
P1432,Essentials_Product_194,Groceries,Essentials,Zen,47812.77,INACTIVE,2024-04-06 12:16:36.286983
P1237,Mobiles_Product_54,Electronics,Mobiles,Nike,8800.74,ACTIVE,2024-04-28 19:49:01.286983
P1214,Essentials_Product_97,Groceries,Essentials,Logi,17161.84,ACTIVE,2025-09-12 22:30:42.286983
P1397,Mens_Product_191,Clothing,Mens,HP,33477.93,ACTIVE,2025-05-14 13:00:07.286983
P1192,Beverages_Product_41,Groceries,Beverages,Ikea,,ACTIVE,2025-03-12 21:10:12.286983
P1216,Essentials_Product_7,Groceries,Essentials,SoundMax,27427.23,ACTIVE,2023-02-05 15:50:36.286983
P1342,Beds_Product_105,Furniture,Beds,Logi,27738.45,ACTIVE,2024-02-18 23:48:43.286983
P1032,Accessories_Product_117,Electronics,Accessories,Ikea,17549.04,INACTIVE,2025-04-30 07:06:30.286983
P1267,Womens_Product_10,Clothing,Womens,Nike,46030.52,INACTIVE,2024-09-05 14:50:58.286983
P1206,Mobiles_Product_111,Electronics,Mobiles,Nike,9120.8,INACTIVE,2023-07-31 12:14:42.286983
P1313,Computers_Product_1,Electronics,Computers,Puma,39260.37,INACTIVE,2023-02-26 18:15:41.286983
P1044,Footwear_Product_112,Clothing,Footwear,Puma,19531.81,ACTIVE,2025-08-24 23:48:13.286983
P1097,Computers_Product_3,Electronics,Computers,Zen,44168.81,ACTIVE,2025-01-21 02:00:53.286983
P1436,Mobiles_Product_83,Electronics,Mobiles,Logi,12203.47,INACTIVE,2023-07-25 03:03:56.286983
P1346,Chairs_Product_192,Furniture,Chairs,Logi,33166.25,ACTIVE,2023-06-08 03:38:52.286983
P1447,Mobiles_Product_146,Electronics,Mobiles,Nike,19991.53,INACTIVE,2024-11-17 10:44:45.286983
P1410,Essentials_Product_80,Groceries,Essentials,Logi,31599.79,INACTIVE,2025-07-24 12:37:25.286983
P1091,Fruits_Product_11,Groceries,Fruits,Ikea,45093.0,BAD_STATUS,2023-12-05 16:22:26.286983
P1332,Chairs_Product_166,Furniture,Chairs,HP,5873.84,ACTIVE,2025-07-15 21:03:04.286983
P1446,Beds_Product_69,Furniture,Beds,Puma,49918.12,ACTIVE,2024-07-30 21:39:44.286983
P1315,Mobiles_Product_130,Electronics,Mobiles,HP,24439.46,ACTIVE,2025-03-24 18:52:24.286983
P1147,Fruits_Product_195,Groceries,Fruits,Puma,42664.71,INACTIVE,2024-12-27 18:34:05.286983
P1425,Essentials_Product_16,Groceries,Essentials,Dell,3555.83,ACTIVE,2023-07-17 08:36:16.286983
P1245,Essentials_Product_8,Groceries,Essentials,Ikea,10886.54,INACTIVE,2023-07-25 22:34:15.286983
P1116,Fruits_Product_25,Groceries,Fruits,Puma,1363.94,ACTIVE,2024-10-12 22:44:00.286983
P1387,Beds_Product_102,Furniture,Beds,Dell,41341.55,ACTIVE,2024-03-01 13:53:11.286983
P1389,Tables_Product_112,Furniture,Tables,Puma,26712.45,ACTIVE,2025-12-09 21:04:20.286983
P1420,Beds_Product_62,Furniture,Beds,Nike,1258.37,ACTIVE,2023-10-01 20:28:53.286983
P1389,Computers_Product_82,Electronics,Computers,HP,45753.45,INACTIVE,2023-02-13 12:15:42.286983
P1155,Essentials_Product_71,Groceries,Essentials,Ikea,42328.15,INACTIVE,2024-04-30 13:44:07.286983
P1429,Tables_Product_132,Furniture,Tables,SoundMax,46942.22,INACTIVE,2025-09-25 08:30:55.286983
P1123,Chairs_Product_23,Furniture,Chairs,Logi,33221.5,INACTIVE,2024-10-01 17:45:05.286983
P1083,Fruits_Product_172,Groceries,Fruits,Puma,47821.7,ACTIVE,2024-11-27 00:03:06.286983
P1463,Beds_Product_160,Furniture,Beds,Nike,5065.68,INACTIVE,2024-10-06 23:09:18.286983
P1176,Tables_Product_177,Furniture,Tables,Zen,,ACTIVE,2025-03-03 02:12:17.286983
P1472,Womens_Product_21,Clothing,Womens,Logi,44452.26,INACTIVE,2025-10-01 00:36:18.286983
P1181,Beds_Product_145,Furniture,Beds,HP,33688.07,BAD_STATUS,2024-04-10 16:39:41.286983
P1063,Essentials_Product_32,Groceries,Essentials,Nike,30682.23,INACTIVE,2025-03-28 17:55:09.286983
P1402,Tables_Product_138,Furniture,Tables,Zen,27589.77,ACTIVE,2024-03-03 06:17:33.286983
P1296,Fruits_Product_112,Groceries,Fruits,Ikea,15482.3,INACTIVE,2025-09-03 17:41:53.286983
P1318,Essentials_Product_182,Groceries,Essentials,Zen,25924.36,INACTIVE,2023-02-27 07:02:39.286983
P1280,Mobiles_Product_105,Electronics,Mobiles,SoundMax,,INACTIVE,2024-04-08 17:53:57.286983
P1346,Tables_Product_72,Furniture,Tables,Ikea,25899.26,INACTIVE,2025-04-29 15:58:16.286983
P1215,Beverages_Product_175,Groceries,Beverages,Zen,16673.39,ACTIVE,2025-12-02 16:28:40.286983
P1197,Fruits_Product_144,Groceries,Fruits,Puma,17027.52,INACTIVE,2025-07-04 16:54:52.286983
P1263,Tables_Product_82,Furniture,Tables,Levi,32768.68,INACTIVE,2023-12-22 23:12:15.286983
P1194,Fruits_Product_15,Groceries,Fruits,Nike,29079.8,ACTIVE,2023-05-22 01:49:30.286983
P1279,Mens_Product_68,Clothing,Mens,Logi,36277.6,ACTIVE,2023-10-11 03:40:27.286983
P1075,Beds_Product_94,Furniture,Beds,Nike,13484.26,ACTIVE,2024-12-20 02:37:26.286983
P1187,Essentials_Product_194,Groceries,Essentials,Dell,42800.97,INACTIVE,2024-07-12 18:00:05.286983
P1421,Computers_Product_174,Electronics,Computers,HP,4530.67,INACTIVE,2024-07-30 05:10:41.286983
P1036,Accessories_Product_166,Electronics,Accessories,HP,25536.9,INACTIVE,2025-12-29 03:51:58.286983
P1381,Mobiles_Product_161,Electronics,Mobiles,Dell,33964.04,ACTIVE,2025-10-27 23:20:24.286983
P1283,Mobiles_Product_87,Electronics,Mobiles,HP,21481.02,INACTIVE,2023-06-23 14:20:21.286983
P1047,Womens_Product_60,Clothing,Womens,Nike,34902.78,INACTIVE,2023-10-01 22:39:00.286983
P1321,Essentials_Product_180,Groceries,Essentials,Logi,18113.51,INACTIVE,2024-02-15 14:17:23.286983
P1460,Essentials_Product_90,Groceries,Essentials,Dell,40896.61,ACTIVE,2023-11-09 01:23:31.286983
P1378,Footwear_Product_191,Clothing,Footwear,HP,,ACTIVE,2023-06-14 18:23:26.286983
P1394,Essentials_Product_123,Groceries,Essentials,Logi,8401.0,INACTIVE,2025-01-25 20:03:37.286983
P1294,Beds_Product_14,Furniture,Beds,Dell,32097.5,ACTIVE,2025-03-02 23:41:45.286983
P1193,Accessories_Product_198,Electronics,Accessories,HP,,INACTIVE,2025-04-16 11:23:00.286983
P1488,Mobiles_Product_181,Electronics,Mobiles,Logi,,ACTIVE,2024-02-16 07:57:11.286983
P1417,Beds_Product_65,Furniture,Beds,Zen,21909.52,ACTIVE,2024-11-05 11:26:59.286983
P1361,Mobiles_Product_112,Electronics,Mobiles,Logi,48912.62,ACTIVE,2025-02-26 10:07:07.286983
P1483,Chairs_Product_91,Furniture,Chairs,Levi,22671.68,ACTIVE,2024-11-16 20:33:58.286983
P1027,Footwear_Product_127,Clothing,Footwear,Nike,38802.57,BAD_STATUS,2023-04-04 12:27:06.286983
P1497,Computers_Product_46,Electronics,Computers,HP,35893.87,ACTIVE,2025-12-08 03:09:08.286983
P1132,Fruits_Product_18,Groceries,Fruits,SoundMax,28738.15,INACTIVE,2025-05-04 00:10:10.286983
P1012,Mobiles_Product_105,Electronics,Mobiles,Nike,41298.22,BAD_STATUS,2023-07-11 13:13:34.286983
P1104,Beverages_Product_13,Groceries,Beverages,HP,29855.51,ACTIVE,2023-04-16 22:11:06.286983
P1182,Mobiles_Product_172,Electronics,Mobiles,Ikea,36778.7,ACTIVE,2025-04-04 20:02:51.286983
P1427,Footwear_Product_174,Clothing,Footwear,Ikea,41139.91,ACTIVE,2023-07-04 10:12:33.286983
P1465,Essentials_Product_134,Groceries,Essentials,Dell,31949.02,ACTIVE,2024-12-24 08:35:44.286983
P1123,Beverages_Product_143,Groceries,Beverages,SoundMax,35142.16,INACTIVE,2025-03-26 20:23:53.286983
P1114,Beds_Product_164,Furniture,Beds,Logi,36792.44,INACTIVE,2024-02-10 19:38:19.286983
P1277,Beds_Product_129,Furniture,Beds,Zen,37871.71,ACTIVE,2025-04-10 18:52:54.286983
P1233,Womens_Product_96,Clothing,Womens,HP,1721.59,ACTIVE,2023-07-21 18:53:27.286983
P1073,Computers_Product_105,Electronics,Computers,HP,35700.29,ACTIVE,2025-12-25 23:42:33.286983
P1161,Mobiles_Product_104,Electronics,Mobiles,SoundMax,14530.73,INACTIVE,2024-03-28 02:53:12.286983
P1283,Computers_Product_136,Electronics,Computers,Ikea,24749.33,ACTIVE,2024-04-13 00:50:08.286983
P1296,Accessories_Product_4,Electronics,###,HP,30952.44,INACTIVE,2025-09-18 15:50:41.286983
P1382,Womens_Product_41,Clothing,Womens,Nike,20020.02,ACTIVE,2023-09-23 08:23:56.286983
P1405,Footwear_Product_195,Clothing,Footwear,Zen,27890.57,ACTIVE,2025-07-15 10:30:00.286983
P1390,Mens_Product_112,Clothing,Mens,Logi,19003.34,INACTIVE,2026-01-21 04:40:30.286983
P1041,Fruits_Product_68,Groceries,Fruits,Logi,32648.32,ACTIVE,2025-02-12 00:24:44.286983
P1266,Footwear_Product_81,Clothing,Footwear,HP,17464.02,INACTIVE,2023-02-06 11:18:47.286983
P1132,Mens_Product_25,Clothing,Mens,SoundMax,42477.24,INACTIVE,2024-01-31 19:55:59.286983
P1242,Beds_Product_198,Furniture,Beds,Zen,874.46,INACTIVE,2023-09-02 21:45:49.286983
P1062,Mens_Product_169,Clothing,Mens,HP,43556.51,INACTIVE,2025-09-20 20:02:07.286983
P1173,Chairs_Product_172,Furniture,Chairs,Ikea,31252.06,ACTIVE,2024-08-10 17:57:09.286983
P1051,Womens_Product_140,Clothing,Womens,SoundMax,44462.26,INACTIVE,2024-10-18 05:06:37.286983
P1029,Mobiles_Product_101,Electronics,Mobiles,Ikea,39786.1,INACTIVE,2023-10-30 19:59:01.286983
P1393,Chairs_Product_175,Furniture,Chairs,Nike,21499.67,INACTIVE,2025-04-20 22:35:57.286983
P1267,Tables_Product_157,Furniture,Tables,Logi,33678.96,ACTIVE,2024-03-02 03:18:29.286983
P1392,Chairs_Product_117,Furniture,Chairs,Nike,44470.4,INACTIVE,2025-11-08 07:32:20.286983
P1087,Tables_Product_195,Furniture,Tables,Logi,41522.95,ACTIVE,2024-11-02 07:09:08.286983
P1076,Accessories_Product_113,Electronics,Accessories,Puma,9596.2,ACTIVE,2024-09-11 16:54:11.286983
P1315,Mobiles_Product_189,Electronics,Mobiles,Zen,1081.15,ACTIVE,2025-04-01 19:15:42.286983
P1352,Womens_Product_18,Clothing,Womens,Dell,16231.68,ACTIVE,2025-06-25 19:15:35.286983
P1172,Essentials_Product_28,Groceries,Essentials,Zen,33786.66,INACTIVE,2024-06-15 01:15:48.286983
P1036,Fruits_Product_47,Groceries,Fruits,Levi,13995.18,INACTIVE,2024-04-08 16:04:24.286983
P1152,Chairs_Product_67,Furniture,Chairs,Dell,32834.72,INACTIVE,2023-03-03 12:12:09.286983
P1117,Tables_Product_169,Furniture,Tables,Levi,43611.36,INACTIVE,2024-05-21 21:01:16.286983
P1455,Mobiles_Product_84,Electronics,Mobiles,Ikea,33134.45,INACTIVE,2025-01-11 20:30:40.286983
P1182,Accessories_Product_107,Electronics,Accessories,Logi,45000.72,ACTIVE,2025-06-18 03:49:47.286983
P1299,Beds_Product_184,Furniture,Beds,Dell,6249.11,ACTIVE,2024-12-10 02:48:22.286983
P1284,Computers_Product_129,Electronics,Computers,Zen,1891.13,ACTIVE,2024-04-27 10:27:30.286983
P1101,Womens_Product_57,Clothing,Womens,Zen,12041.95,BAD_STATUS,2023-02-22 07:51:00.286983
P1064,Fruits_Product_95,Groceries,Fruits,HP,44793.3,INACTIVE,2026-01-10 19:05:30.286983
P1334,Mobiles_Product_122,Electronics,Mobiles,Nike,46069.61,ACTIVE,2025-08-13 00:22:15.286983
P1135,Computers_Product_23,Electronics,Computers,SoundMax,30093.01,INACTIVE,2023-12-04 21:49:09.286983
P1372,Womens_Product_160,Clothing,Womens,Levi,16094.98,ACTIVE,2024-07-16 19:56:14.286983
P1466,Footwear_Product_17,Clothing,Footwear,Nike,19287.34,ACTIVE,2025-12-01 12:02:27.286983
P1165,Tables_Product_197,Furniture,Tables,Nike,32683.81,ACTIVE,2023-12-30 12:44:12.286983
P1108,Accessories_Product_189,Electronics,Accessories,Levi,27162.19,ACTIVE,2025-04-07 22:08:49.286983
P1480,Beverages_Product_82,Groceries,Beverages,Ikea,43596.41,ACTIVE,2024-05-31 05:05:12.286983
P1395,Chairs_Product_145,Furniture,Chairs,HP,,INACTIVE,2025-12-28 01:35:18.286983
P1210,Womens_Product_27,Clothing,Womens,Logi,45744.28,INACTIVE,2025-06-23 05:01:34.286983
P1285,Mobiles_Product_173,Electronics,Mobiles,HP,19566.05,INACTIVE,2024-09-12 23:04:19.286983
P1011,Mens_Product_174,Clothing,Mens,Zen,25172.82,INACTIVE,2025-06-29 11:06:15.286983
P1221,Accessories_Product_114,Electronics,###,Dell,16882.29,ACTIVE,2025-04-26 21:28:14.286983
P1448,Mens_Product_46,Clothing,Mens,Dell,35756.75,INACTIVE,2025-10-11 05:43:15.286983
P1461,Footwear_Product_169,Clothing,Footwear,Puma,12590.09,ACTIVE,2025-04-11 20:52:28.286983
P1305,Chairs_Product_155,Furniture,Chairs,Levi,20881.19,INACTIVE,2025-07-19 06:35:06.286983
P1148,Accessories_Product_187,Electronics,Accessories,Zen,4324.52,INACTIVE,2024-06-09 10:26:51.286983
P1212,,Clothing,Mens,SoundMax,49196.51,ACTIVE,2025-05-25 02:36:58.286983
P1292,Mobiles_Product_142,Electronics,Mobiles,SoundMax,15383.78,INACTIVE,2026-01-07 04:59:25.286983
P1166,Chairs_Product_60,Furniture,Chairs,Nike,29708.7,INACTIVE,2023-05-30 03:13:03.286983
